PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT
24514567,Boraska V,European,NR,"Finland, U.S., Poland, Czech Republic, Italy, Netherlands, Greece, Germany, U.K., Spain, Estonia, Austria, France"
24514567,Boraska V,East Asian,NR,Japan
24509480,Mahajan A,European,NR,"Finland, Sweden, U.S., Iceland, Netherlands, Germany, U.K., France"
24509480,Mahajan A,East Asian,NR,"Republic of Korea, Singapore, China, Philippines, Japan"
24509480,Mahajan A,South Asian,NR,"Singapore, U.K., Pakistan"
24509480,Mahajan A,European,NR,"Finland, Sweden, Australia, Iceland, Netherlands, Greece, Germany, U.K., Estonia, France, Norway"
24621683,Cho MH,NR,NR,NR
24621683,Cho MH,European,NR,"U.S., Norway"
24621683,Cho MH,European,NR,"U.S., Norway"
24621683,Cho MH,African American or Afro-Caribbean,NR,U.S.
24503447,Nelson D,European,NR,NR
24503447,Nelson D,European,NR,NR
24516586,Wu T,European,NR,"U.S., Singapore, Norway, Denmark"
24516586,Wu T,"African American or Afro-Caribbean, South East Asian, Hispanic or Latin American, Other",NR,U.S.
24493630,Ahsan H,European,NR,"U.S., Australia, Canada, Germany"
24493630,Ahsan H,European,NR,"Australia, U.K."
24687471,Harlaar N,European,NR,U.K.
24687471,Harlaar N,European,NR,U.K.
24342994,Lencz T,European,"Germany, NR","U.S., Germany, Finland, Norway, U.K., Greece"
24483146,Li L,European,NR,U.S.
24483146,Li L,African American or Afro-Caribbean,NR,U.S.
24483146,Li L,East Asian,NR,U.S.
24486069,Park HW,European,NR,NR
24486069,Park HW,European,NR,NR
24448986,Zhang B,East Asian,NR,"China, Japan"
24448986,Zhang B,East Asian,NR,"Republic of Korea, Singapore, China, Japan"
24465473,Liu Y,European,NR,NR
24444492,Kuo PH,East Asian,China,China
24444492,Kuo PH,East Asian,China,China
24478790,Lee JH,European,NR,"U.S., Denmark"
24430505,Moayyeri A,"NR, European",NR,"Sweden, Poland, Italy, Belgium, U.K., Spain, Estonia, Hungary"
24430505,Moayyeri A,East Asian,NR,China
24430505,Moayyeri A,European,NR,"Finland, Sweden, Poland, Australia, Italy, Greece, Spain, Austria"
24430505,Moayyeri A,NR,NR,"U.S., Netherlands, Canada, U.K."
24430505,Moayyeri A,"NR, European",NR,"Sweden, Poland, Italy, Belgium, U.K., Spain, Estonia, Hungary"
24430505,Moayyeri A,East Asian,NR,"Republic of Korea, China"
24430505,Moayyeri A,European,NR,Germany
24430505,Moayyeri A,NR,NR,"U.S., Netherlands, U.K."
24430505,Moayyeri A,NR,NR,"U.S., Netherlands, Canada, U.K."
24430505,Moayyeri A,European,NR,"Iceland, Croatia"
24413707,Chiang KM,European,NR,NR
24403052,Stacey SN,European,NR,"Romania, Spain, Hungary, Slovakia, Denmark"
24399259,He L,East Asian,NR,China
24387323,Kim WJ,East Asian,NR,Republic of Korea
24387768,Xu W,European,NR,"Canada, U.K."
24387768,Xu W,NR,NR,Canada
24383474,Manichaikul A,European,NR,U.S.
24383474,Manichaikul A,African American or Afro-Caribbean,NR,U.S.
24383474,Manichaikul A,Hispanic or Latin American,NR,U.S.
24383474,Manichaikul A,East Asian,NR,U.S.
24387989,Mayes MD,European,NR,"U.S., Germany, Canada, Netherlands, Sweden, U.K., Italy, Spain"
24387989,Mayes MD,European,NR,"U.S., Spain"
24387989,Mayes MD,European,NR,"U.S., Spain"
24387989,Mayes MD,European,NR,"Sweden, Canada, U.S., Germany, Netherlands, U.K., Italy, Spain"
24392092,Luksys G,European,NR,NR
24449572,Orozco G,European,NR,U.K.
24166409,Gelernter J,European,NR,NR
24166409,Gelernter J,African American or Afro-Caribbean,NR,U.S.
24166409,Gelernter J,European,NR,NR
24166409,Gelernter J,African American or Afro-Caribbean,NR,U.S.
24166409,Gelernter J,European,NR,NR
24166409,Gelernter J,African American or Afro-Caribbean,NR,U.S.
24489884,Mick E,European,NR,U.S.
24386095,Zhou L,East Asian,NR,China
24388013,Ferreira MA,European,NR,U.K.
24468470,Zhang C,European,NR,U.S.
24375517,Lohmann K,European,NR,Germany
24375517,Lohmann K,European,NR,Germany
24390342,Okada Y,European,NR,Canada
24390345,Williams AL,Hispanic or Latin American,NR,"U.S., Mexico"
24390345,Williams AL,Hispanic or Latin American,NR,U.S.
24390345,Williams AL,South Asian,NR,Singapore
24390345,Williams AL,Asian unspecified,NR,Singapore
24376627,Su WH,East Asian,NR,Taiwan
24376798,Miki D,East Asian,NR,Japan
24376798,Miki D,East Asian,NR,Japan
24357727,Rocanin-Arjo A,European,NR,France
24351856,Nanayakkara S,South Asian,NR,Sri Lanka
24351856,Nanayakkara S,South Asian,NR,Sri Lanka
24347629,Shaffer JR,European,NR,U.S.
24379826,Voruganti VS,Hispanic or Latin American,NR,U.S.
24376456,Simino J,European,U.S.,U.S.
24376456,Simino J,European,NR,U.S.
24376456,Simino J,European,NR,U.S.
24322204,Winham SJ,European,NR,NR
24325915,Purrington KS,European,NR,"U.S., Greece, Germany, U.K., Norway"
24325915,Purrington KS,European,NR,"Finland, U.S., Australia, Germany, U.K."
24325914,Chu M,East Asian,NR,China
24315451,van der Valk RJ,Hispanic or Latin American,NR,U.S.
24324648,Yatagai Y,East Asian,NR,Japan
24348519,Namjou B,European,NR,NR
23918589,Negi S,South Asian,India,India
24292274,Speedy HE,European,NR,"Sweden, U.K."
24282030,Pan L,East Asian,NR,China
24277619,Quillen EE,East Asian,NR,China
24280982,Ruderfer DM,European,NR,"Sweden, U.S., Germany, U.K., Republic of Ireland, Norway, Denmark"
24280982,Ruderfer DM,NR,NR,"U.S., Bulgaria, Netherlands, Portugal, France"
24280982,Ruderfer DM,"NR, European",NR,"U.S., Australia, Canada, U.K."
24277619,Quillen EE,East Asian,NR,China
24277619,Quillen EE,East Asian,NR,China
24280104,Wu AC,European,NR,NR
24262325,Dichgans M,NR,NR,NR
24262325,Dichgans M,NR,NR,NR
24262325,Dichgans M,NR,NR,NR
24324551,Deng X,Hispanic or Latin American,NR,Brazil
24324551,Deng X,Hispanic or Latin American,NR,Brazil
24324551,Deng X,Hispanic or Latin American,NR,Brazil
24324551,Deng X,Hispanic or Latin American,NR,Brazil
24324551,Deng X,Hispanic or Latin American,NR,Brazil
24253340,Lencz T,European,NR,Israel
24253340,Lencz T,African American or Afro-Caribbean,NR,U.S.
24249740,Zhang L,European,NR,NR
24249740,Zhang L,European,NR,NR
24249740,Zhang L,East Asian,NR,NR
24249740,Zhang L,Hispanic or Latin American,NR,NR
24241537,Bonnelykke K,"NR, Other, Greater Middle Eastern (Middle Eastern, North African or Persian)","Netherlands Antilles, Netherlands, Morocco, Turkey, Cape Verde, Suriname",Netherlands
24241537,Bonnelykke K,NR,NR,NR
24234648,Goris A,NR,NR,NR
24220699,Gudmundsson J,European,NR,"Netherlands, Spain"
24220699,Gudmundsson J,European,NR,Iceland
24220910,Purdue MP,African American or Afro-Caribbean,NR,U.S.
24265751,Li W,East Asian,China,China
24265751,Li W,East Asian,China,China
24189344,Xia K,East Asian,NR,China
24189344,Xia K,European,NR,NR
24190013,Earp MA,European,NR,Canada
24080446,Rudolph A,European,NR,"Finland, Sweden, U.S., Poland, Australia, Canada, Germany, U.K., New Zealand, France"
24080446,Rudolph A,European,NR,"Finland, Sweden, U.S., Germany"
24080446,Rudolph A,European,NR,"Finland, Sweden, U.S., Poland, Australia, Canada, Germany, U.K., New Zealand, France"
24185611,Cook MB,African American or Afro-Caribbean,NR,U.S.
24236485,Cornejo-Garcia JA,East Asian,NR,China
24076602,Beecham AH,European,NR,"U.S., Australia, New Zealand, Belgium, France, Germany, Denmark, Finland, Norway, Sweden, U.K., Italy"
24076602,Beecham AH,European,NR,"U.S., Australia, New Zealand, Netherlands, Switzerland, Finland, U.K., NR"
24097067,Lessard CJ,European,NR,"U.S., Australia, France, Germany, Norway, Sweden, U.K."
24097067,Lessard CJ,European,NR,"U.S., Australia, France, Germany, Norway, Sweden, U.K."
24192120,Kamide K,East Asian,NR,Japan
24192120,Kamide K,East Asian,NR,Japan
24172245,Haga S,East Asian,NR,"Republic of Korea, Japan"
24172245,Haga S,East Asian,NR,"Republic of Korea, Japan"
24204295,Han F,East Asian,NR,"U.S., China"
24204295,Han F,East Asian,NR,"U.S., China"
24204295,Han F,East Asian,NR,"U.S., China"
24204295,Han F,European,NR,NR
24172245,Haga S,East Asian,NR,"Republic of Korea, Japan"
24182552,Matteini AM,European,NR,"U.S., Italy"
24166486,Sleiman P,"NR, African American or Afro-Caribbean, European, African unspecified, Asian unspecified, Other",NR,U.S.
24166486,Sleiman P,NR,NR,NR
24204828,Zheng JS,European,NR,U.S.
24204828,Zheng JS,European,NR,U.S.
24204828,Zheng JS,European,NR,U.S.
24165912,He J,East Asian,NR,China
24165912,He J,East Asian,NR,China
24165912,He J,East Asian,NR,China
24165912,He J,East Asian,NR,China
24165912,He J,East Asian,NR,China
24162737,Lambert JC,European,NR,"Finland, Sweden, U.S., Italy, Greece, Belgium, Germany, U.K., Spain, Austria, Hungary"
24162737,Lambert JC,European,NR,"U.S., Iceland, Netherlands, Greece, Canada, Germany, U.K., France"
24162738,Hu Z,East Asian,NR,China
24162738,Hu Z,East Asian,NR,China
24513584,Oei L,European,NR,Netherlands
24513584,Oei L,European,NR,"Sweden, U.S., Australia, Canada, U.K., Spain, Austria, Denmark"
24163127,Figueroa JD,European,NR,"Finland, Sweden, U.S., Italy, Netherlands, Greece, Germany, U.K., Spain, France, Denmark"
24159190,Seppala I,European,NR,"Finland, Germany"
24159190,Seppala I,European,NR,"Finland, Germany"
24152035,Goodbourn PT,European,NR,U.K.
24149102,Frampton M,European,NR,"Germany, U.K."
24149102,Frampton M,NR,NR,U.K.
24141364,Perez-Andreu V,"African American or Afro-Caribbean, Asian unspecified",NR,U.S.
24141364,Perez-Andreu V,Hispanic or Latin American,NR,"U.S., Guatemala"
24141364,Perez-Andreu V,European,NR,U.S.
24141364,Perez-Andreu V,Hispanic or Latin American,NR,U.S.
24143882,Gelernter J,European,NR,U.S.
24143882,Gelernter J,African American or Afro-Caribbean,NR,U.S.
24143882,Gelernter J,African American or Afro-Caribbean,NR,U.S.
24143190,Low SK,East Asian,NR,Japan
24105470,Wu Y,East Asian,NR,"Republic of Korea, Singapore, China, Philippines"
24121790,Levine DM,European,NR,"Sweden, U.S., Australia, Canada, U.K., Republic of Ireland"
24121790,Levine DM,European,NR,U.K.
24121790,Levine DM,European,NR,"Sweden, U.S., Australia, Canada, U.K., Republic of Ireland"
24121790,Levine DM,European,NR,U.K.
24121790,Levine DM,European,NR,U.K.
24114350,Zhang M,European,NR,U.S.
24133439,Jones RM,European,NR,Australia
24064335,Pei YF,African American or Afro-Caribbean,NR,U.S.
24064335,Pei YF,Hispanic or Latin American,NR,NR
24064335,Pei YF,East Asian,NR,NR
24064335,Pei YF,European,NR,NR
24064335,Pei YF,East Asian,NR,NR
24064335,Pei YF,African American or Afro-Caribbean,NR,U.S.
24064335,Pei YF,Hispanic or Latin American,NR,NR
24064335,Pei YF,East Asian,NR,NR
24216480,Song YQ,East Asian,NR,Japan
24216480,Song YQ,European,NR,Finland
24101674,Hanson RL,Native American,NR,U.S.
24101674,Hanson RL,Native American,NR,U.S.
24097066,Li Y,East Asian,NR,China
24097066,Li Y,East Asian,NR,China
24097068,Willer CJ,European,NR,"Finland, Sweden, U.S., Italy, Greece, Germany, U.K., Estonia, Norway"
24097068,Willer CJ,European,NR,NR
24097068,Willer CJ,European,NR,"Finland, Sweden, U.S., Italy, Greece, Germany, U.K., Estonia, Norway"
24097068,Willer CJ,European,NR,NR
24097068,Willer CJ,European,NR,NR
24097068,Willer CJ,European,NR,NR
24097068,Willer CJ,European,NR,"Finland, Sweden, U.S., Italy, Greece, Germany, U.K., Estonia, Norway"
24096698,De Vivo I,European,NR,"U.S., Italy, Canada"
24096698,De Vivo I,African American or Afro-Caribbean,NR,U.S.
24096698,De Vivo I,Asian unspecified,NR,U.S.
24096698,De Vivo I,Hispanic or Latin American,NR,U.S.
24096698,De Vivo I,African American or Afro-Caribbean,NR,U.S.
24096698,De Vivo I,Hispanic or Latin American,NR,U.S.
24096698,De Vivo I,Oceanian,NR,U.S.
24097068,Willer CJ,European,NR,NR
24097068,Willer CJ,African unspecified,NR,"Seychelles, U.S., Jamaica, Uganda"
24094242,Li J,East Asian,NR,China
24094242,Li J,East Asian,NR,China
24098343,Polfus LM,European,NR,U.S.
24098343,Polfus LM,European,NR,U.S.
24084763,Wang J,European,NR,"Australia, U.K."
24159609,Choi H,East Asian,NR,Republic of Korea
24159609,Choi H,East Asian,NR,Republic of Korea
24124411,Park TJ,East Asian,NR,Republic of Korea
24065183,Armour JA,European,NR,U.K.
24065354,Al-Qahtani A,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,Saudi Arabia
24086445,Wang Q,East Asian,NR,China
24068962,O'Seaghdha CM,European,NR,NR
24068962,O'Seaghdha CM,European,NR,NR
24047446,Schosser A,European,NR,"U.S., Germany, U.K., Switzerland, Republic of Ireland, Denmark"
24049095,Chen Z,East Asian,NR,China
24047826,Kleber ME,European,NR,"Finland, Germany"
24047826,Kleber ME,European,NR,"Germany, Austria"
24049095,Chen Z,East Asian,NR,China
24057671,Chimusa ER,Other,NR,South Africa
24057671,Chimusa ER,Sub-Saharan African,NR,"Malawi, Ghana, Gambia"
24057671,Chimusa ER,Other,NR,South Africa
24046328,Bradley DT,European,NR,"Australia, U.K., New Zealand"
24046328,Bradley DT,European,NR,"Iceland, U.K., Denmark"
24046328,Bradley DT,NR,NR,"Netherlands, New Zealand"
24045676,Pyun JA,East Asian,NR,Republic of Korea
24058526,Bhatnagar P,African American or Afro-Caribbean,NR,U.S.
24039173,McGrath LM,European,NR,U.S.
24037343,Chang ALS,Other,NR,U.S.
24037343,Chang ALS,Other,NR,U.S.
24068947,Brandler WM,European,NR,U.K.
24029427,Sandholm N,European,NR,"Italy, U.K."
24026423,Shameer K,European,NR,U.S.
24068947,Brandler WM,European,NR,U.K.
24026423,Shameer K,European,NR,U.S.
24024963,Eicher JD,European,NR,U.K.
24024963,Eicher JD,European,NR,NR
24025145,Chung S,East Asian,NR,Japan
24025145,Chung S,East Asian,NR,Japan
24025145,Chung S,East Asian,NR,Japan
24025145,Chung S,East Asian,NR,Japan
24023260,Wu Y,Asian unspecified,NR,Philippines
24023260,Wu Y,Asian unspecified,NR,Philippines
24023261,Keller M,European,NR,Germany
24015780,Wetherill L,European,NR,U.S.
24015780,Wetherill L,European,NR,U.S.
24080187,Guffanti G,African American or Afro-Caribbean,NR,U.S.
24080187,Guffanti G,Other,NR,U.S.
24014518,Kasperaviciute D,European,NR,"Finland, U.S., Belgium, U.K., Switzerland, Austria, Republic of Ireland"
24014518,Kasperaviciute D,European,NR,"U.S., Australia, Italy, Netherlands, Portugal, Germany, U.K., Austria"
23999434,Ho JE,NR,NR,NR
24001895,Kelly TN,East Asian,NR,"Republic of Korea, Singapore, China, Japan"
24023788,Ong BA,European,NR,U.S.
24023788,Ong BA,African American or Afro-Caribbean,NR,U.S.
24023788,Ong BA,African American or Afro-Caribbean,NR,U.S.
24023788,Ong BA,European,NR,U.S.
24023788,Ong BA,African American or Afro-Caribbean,NR,U.S.
24023788,Ong BA,African American or Afro-Caribbean,NR,U.S.
23740775,Xie G,European,NR,"U.S., Canada"
23740775,Xie G,European,NR,"U.S., Canada"
23740775,Xie G,European,NR,"U.S., Canada"
23836404,Shulman JM,NR,NR,"U.S., Canada"
24009623,Jiang J,East Asian,NR,U.S.
23996088,Migliorini G,European,NR,"Germany, U.K."
23996088,Migliorini G,European,NR,Germany
24009623,Jiang J,European,NR,U.S.
24009623,Jiang J,African American or Afro-Caribbean,NR,U.S.
24009623,Jiang J,East Asian,NR,U.S.
23989986,Evangelou E,European,NR,"Iceland, Netherlands, U.K., Estonia"
23989986,Evangelou E,European,NR,"Sweden, U.S., Greece, U.K., Estonia"
23992748,Drake KA,Hispanic or Latin American,NR,"Puerto Rico, U.S."
23992748,Drake KA,Hispanic or Latin American,"Puerto Rico, Mexico","Puerto Rico, U.S., Mexico"
23982368,Qi L,European,NR,U.S.
23982368,Qi L,European,NR,"U.S., Italy"
23984888,Himes BE,European,NR,NR
23983088,Miller FW,European,NR,"Sweden, U.S., Czech Republic, Netherlands, U.K., Spain, Hungary"
23979607,Lubke GH,NR,NR,Netherlands
23974872,Ripke S,"NR, European",NR,"Finland, Georgia, Australia, Iceland, The former Yugoslav Republic of Macedonia, Italy, Russian Federation, Germany, U.K., Serbia"
23969696,Sabater-Lleal M,European,NR,"Finland, Sweden, U.S., Italy, Netherlands, Germany, U.K., Croatia, France, Republic of Ireland"
23969696,Sabater-Lleal M,African American or Afro-Caribbean,NR,U.S.
23969696,Sabater-Lleal M,Hispanic or Latin American,NR,U.S.
23990791,Thun GA,European,NR,Switzerland
23989729,Feenstra B,Other,NR,U.S.
23989729,Feenstra B,European,NR,Denmark
23958962,Gelernter J,European,NR,U.S.
23958962,Gelernter J,African American or Afro-Caribbean,NR,U.S.
23958962,Gelernter J,European,NR,U.S.
23972371,Franceschini N,African American or Afro-Caribbean,NR,U.S.
23972371,Franceschini N,European,NR,NR
23966204,Ledda M,Hispanic or Latin American,NR,Brazil
23966204,Ledda M,Hispanic or Latin American,NR,Brazil
23962720,Speed D,"NR, European",NR,"Australia, U.K."
23955597,Chubb D,European,NR,"Germany, U.K."
23956247,Knevel R,NR,NR,NR
23956247,Knevel R,European,NR,NR
23956247,Knevel R,NR,NR,"U.S., Canada"
23966867,Liu CT,African American or Afro-Caribbean,NR,U.S.
23966867,Liu CT,African American or Afro-Caribbean,NR,U.S.
23966867,Liu CT,African American or Afro-Caribbean,NR,U.S.
24024966,Teumer A,European,NR,Germany
23942779,McGue M,European,NR,NR
23942779,McGue M,European,NR,NR
23942779,McGue M,European,NR,NR
23942779,McGue M,European,NR,NR
24024966,Teumer A,European,NR,Germany
23942779,McGue M,European,NR,NR
24024966,Teumer A,European,NR,Germany
23945395,Hara K,East Asian,NR,NR
23937595,Al Safar HS,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,United Arab Emirates
23953852,Pan Y,European,NR,NR
23967269,Kim JH,East Asian,NR,Republic of Korea
23967269,Kim JH,East Asian,NR,Republic of Korea
23934736,Yu B,African American or Afro-Caribbean,NR,U.S.
23933737,Khor CC,East Asian,China,"Singapore, China, Japan"
24144296,Cheng CY,European,NR,NR
24144296,Cheng CY,Asian unspecified,NR,NR
23929743,Yadav S,European,NR,"Finland, Sweden, Norway, Denmark"
23932459,Yao TC,European,Italy,U.S.
23936387,Ostensson M,European,NR,"Sweden, Norway"
23903073,Kim HN,East Asian,NR,Republic of Korea
23910658,McRae JF,European,NR,NR
23910658,McRae JF,"South East Asian, East Asian",NR,NR
23910658,McRae JF,"South East Asian, East Asian",NR,NR
23910658,McRae JF,European,NR,NR
23910658,McRae JF,European,NR,NR
23935956,Pistis G,European,Italy,Italy
23935956,Pistis G,European,Italy,"U.S., Iceland, Italy, Netherlands, U.K."
23903356,Hayes MG,African American or Afro-Caribbean,NR,Barbados
23903356,Hayes MG,South East Asian,NR,Thailand
23903356,Hayes MG,European,NR,"Australia, Canada, U.K."
23903356,Hayes MG,European,NR,"U.S., Australia, Canada, U.K."
23897914,Wang H,African American or Afro-Caribbean,NR,U.S.
23897914,Wang H,"African American or Afro-Caribbean, European, Hispanic or Latin American, Oceanian, Asian unspecified, Other",NR,U.S.
23897914,Wang H,Hispanic or Latin American,NR,U.S.
23897914,Wang H,"Oceanian, Asian unspecified",NR,U.S.
23897914,Wang H,Other,NR,U.S.
23897914,Wang H,European,NR,U.S.
23894154,Kohler A,European,NR,Italy
23894154,Kohler A,European,NR,"Poland, Italy, U.K., Spain"
23935489,McLaren PJ,European,NR,"U.S., Australia, Italy, Netherlands, France, Denmark, Uganda"
23886662,Weidinger S,European,NR,"Germany, U.K., Republic of Ireland"
23886662,Weidinger S,European,NR,"Sweden, Germany, U.K., Republic of Ireland"
23875689,Hong SN,East Asian,NR,Republic of Korea
