PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT,ADDITONAL ANCESTRY DESCRIPTION
28990592,Warrington NM,European,NA,"Denmark, U.K.",
28990592,Warrington NM,European,NR,"Australia, Netherlands, Denmark, U.K., Greece, Spain",
28991256,Li Z,East Asian,NR,China,
28991256,Li Z,NA,NR,China,
28991256,Li Z,NA,NR,NR,
28990359,Polimanti R,African American or Afro-Caribbean,NR,U.S.,
28990359,Polimanti R,European,NR,U.S.,
29228715,Hofer P,European,NR,"Austria, Germany",Austrian
29228715,Hofer P,European,NA,Austria,
29228715,Hofer P,European,NR,Austria,Austrian
28990359,Polimanti R,African American or Afro-Caribbean,NR,U.S.,
28990359,Polimanti R,European,NR,U.S.,
28990592,Warrington NM,European,NR,"Australia, Netherlands, Denmark, U.K., Spain",
28990592,Warrington NM,European,NA,"Denmark, Finland, Greece",
28990592,Warrington NM,European,NR,"Australia, Germany, Netherlands, Denmark, Finland, Norway, U.K., Greece, Spain",NA
28990592,Warrington NM,European,NR,"Germany, Denmark, Finland, U.K., Greece, NR",
28990592,Warrington NM,NA,NR,"Australia, Netherlands, Denmark, U.K., Spain",
28990592,Warrington NM,European,NR,"Denmark, Finland, Greece",
29228715,Hofer P,European,NR,"Austria, Germany",
29228715,Hofer P,European,NR,"Austria, Germany",
29228715,NA,European,NR,"Austria, Germany",
28983962,Cheung JPY,East Asian,NR,China,
28979981,Tielbeek JJ,NA,NR,NR,
28979981,Tielbeek JJ,European,NA,NA,NA
28979981,Tielbeek JJ,European,NR,NR,
28934396,Hackinger S,NR,NR,"U.K., NR",
28934396,Hackinger S,NR,NA,"U.K., NR",
28934396,Hackinger S,NR,NR,"U.K., NR",
28934396,Hackinger S,NR,NR,"U.K., NR",
28934396,Hackinger S,NA,NR,"U.K., NR",
28934396,Hackinger S,NR,NR,"U.K., NR",
28960316,Tanskanen T,European,NR,"Estonia, Finland, Sweden, NR",Nordic
28960316,Tanskanen T,European,NR,NA,Finnish
28957414,NA,European,NR,NA,
28957430,Winsvold BS,"European, NR",NA,NA,
28957384,Kim SK,European,NR,NA,
28957384,Kim SK,East Asian,NA,U.S.,
28957384,Kim SK,Hispanic or Latin American,NR,U.S.,Latin American
29036319,NA,East Asian,NR,NA,Northern and Southern China
29036319,Qi H,Sub-Saharan African,NR,Gambia,
29036319,Qi H,NA,NR,NA,Northern and Southern China
29036319,Qi H,East Asian,NR,China,Northern and Southern China
28941034,Smith CE,European,NR,"U.S., Netherlands, Finland, Italy",
28941034,Smith CE,European,NR,"Netherlands, Australia, Denmark, Sweden",NA
28931804,Benyamin B,East Asian,NR,NA,Chinese
28931804,NA,European,NR,NR,
28931804,Benyamin B,NR,NR,Australia,
28979897,Zeller T,European,NR,Germany,
28979897,Zeller T,European,NR,"Austria, Germany",
28927378,Qian DC,NR,NR,U.S.,NA
28928442,Tian C,European,NR,NA,
28928442,NA,NA,NR,NA,
28928442,Tian C,European,NR,NR,NA
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NA,NR,
28928442,Tian C,European,NA,NR,
28928442,NA,European,NR,NR,
28928442,Tian C,European,NR,NA,NA
28928442,Tian C,European,NR,NR,
28928442,Tian C,NA,NR,NA,
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NR,NR,
28928442,Tian C,NA,NR,NR,
28928442,Tian C,European,NR,NR,
28928442,Tian C,NA,NR,NA,
28928442,Tian C,European,NR,NR,
28928442,Tian C,European,NR,NR,
28927378,Qian DC,NR,NR,U.S.,
28927378,Qian DC,NR,NR,U.S.,
28928442,Tian C,European,NR,NR,
28927378,Qian DC,NR,NR,U.S.,
28922980,Konte B,European,NR,Germany,
28935272,Moore KN,European,NR,NR,Caucasian
28924153,Chang X,European,NR,"U.S., NR",
28924153,Chang X,European,NR,"U.S., NR",
28924153,Chang X,European,NR,"U.S., NR",
28924203,Ren HY,East Asian,NR,China,Han Chinese
28935272,Moore KN,European,NR,NR,Caucasian
28924203,Ren HY,East Asian,NR,NA,Han Chinese
28924153,Chang X,European,NR,"U.S., NR",NA
28924153,Chang X,European,NR,U.S.,European-American
28924203,Ren HY,NA,NR,China,Han Chinese
28924203,Ren HY,East Asian,NA,China,Han Chinese
28924203,NA,East Asian,NR,China,Han Chinese
28924203,Ren HY,NA,NR,NA,Han Chinese
28924203,Ren HY,East Asian,NR,China,Han Chinese
28921602,Lee MH,East Asian,NR,NA,
28921602,NA,East Asian,NR,Taiwan,
29212154,Lin E,East Asian,NR,China,Taiwanese Han Chinese
29212154,Lin E,East Asian,NR,China,Taiwanese Han Chinese
29212154,NA,East Asian,NR,China,Taiwanese Han Chinese
29212154,Lin E,East Asian,NR,China,Taiwanese Han Chinese
29212154,Lin E,East Asian,NR,China,Taiwanese Han Chinese
29212154,Lin E,East Asian,NR,China,Taiwanese Han Chinese
29212154,Lin E,East Asian,NR,China,Taiwanese Han Chinese
28927820,Sugier PE,European,NR,France,NA
28927820,Sugier PE,European,NR,Canada,French Canadian founder population
28927820,Sugier PE,European,NR,U.K.,
28921760,Chenoweth MJ,African American or Afro-Caribbean,NR,"U.S., Canada",
28921760,Chenoweth MJ,African American or Afro-Caribbean,NR,U.S.,
28916551,Liu Y,African American or Afro-Caribbean,NR,U.S.,
28918882,Wattacheril J,Hispanic or Latin American,NR,U.S.,NA
28918882,Wattacheril J,Hispanic or Latin American,NR,U.S.,Hispanic
28918882,Wattacheril J,Hispanic or Latin American,NR,U.S.,Hispanic
28902444,Stein MB,European,NR,NR,
28902444,Stein MB,African unspecified,NA,NR,
28902444,Stein MB,Hispanic or Latin American,NR,NR,Latino
28902444,Stein MB,European,NR,NR,
28902444,Stein MB,African unspecified,NR,NR,NA
28902444,Stein MB,Hispanic or Latin American,NR,NR,Latino
28898252,Wheeler E,European,NR,"U.S., France, Germany, Netherlands, Finland, Iceland, Sweden, U.K., Croatia, Italy, Spain",
28898252,Wheeler E,NA,NR,U.S.,
28898252,Wheeler E,East Asian,NR,"China, Japan, Republic of Korea, Singapore, Taiwan",
28898252,Wheeler E,South Asian,NR,"Singapore, U.K.",
28898252,Wheeler E,East Asian,NR,Taiwan,
28898252,Wheeler E,European,NR,NA,
28898252,NA,South Asian,NR,Pakistan,
28892062,NA,East Asian,NR,NA,
28892062,Akiyama M,East Asian,NR,Japan,NA
28892062,Akiyama M,European,NR,NR,
28892059,Chang D,European,NR,NR,
28892059,Chang D,European,NR,NR,
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,NA,NA,U.K.,
28887542,Prins BP,NA,NR,U.K.,
29296818,Clay-Gilmour AI,European,NA,U.S.,European American
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,European,NA,U.K.,
28887542,NA,European,NR,U.K.,
28887542,Prins BP,NR,NA,"U.S., U.K.",
28887542,Prins BP,European,NR,U.K.,
28887542,NA,European,NR,U.K.,
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,NA
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,NA,European,NA,NA,
28887542,Prins BP,European,NR,U.K.,
28887542,NA,NA,NR,"U.S., U.K.",
28887542,Prins BP,European,NR,U.K.,
28887542,NA,NA,NR,U.K.,
28887542,Prins BP,NA,NA,NA,
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,NR,NR,"U.S., U.K.",NA
28887542,Prins BP,NA,NR,NA,
28887542,Prins BP,NA,NR,U.K.,
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
29296818,Clay-Gilmour AI,European,NR,U.S.,NA
29296818,Clay-Gilmour AI,NA,NA,U.S.,European American
29296818,Clay-Gilmour AI,European,NR,NA,European American
29296818,NA,European,NR,U.S.,European American
29296818,Clay-Gilmour AI,NA,NR,NA,European American
29296818,Clay-Gilmour AI,European,NR,U.S.,European American
29296818,Clay-Gilmour AI,European,NR,U.S.,European American
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,NA,NR,U.K.,
28887542,NA,European,NR,U.K.,
28887542,Prins BP,NR,NR,"U.S., U.K.",NA
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,NA,NR,NR,"U.S., U.K.",
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,NR,NA,"U.K., U.S.",
28887542,Prins BP,NA,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,NR,NR,"U.K., U.S.",NA
28887542,Prins BP,European,NA,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,Prins BP,NR,NA,NA,
28887542,NA,NA,NR,U.K.,
28887542,Prins BP,European,NR,U.K.,
28887542,NA,NR,NR,"U.K., U.S.",
28887542,Prins BP,European,NR,U.K.,NA
28887542,Prins BP,European,NR,U.K.,
28886140,Kwon YC,NR,NR,NR,
28886140,Kwon YC,East Asian,NR,Republic of Korea,Korean
28886140,Kwon YC,East Asian,NR,"Japan, Republic of Korea","Korean, Japanese"
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,NA,NA,NR,U.K.,
28887542,NA,European,NR,U.K.,
28887542,Prins BP,NR,NR,"U.S., U.K.",
28887542,Prins BP,European,NR,NA,
28887542,Prins BP,European,NA,U.K.,
28877031,Zhang G,European,NR,NR,
28877031,Zhang G,European,NR,"Denmark, Finland, Norway",
28877031,Zhang G,European,NR,NR,
28877031,Zhang G,NA,NA,"Denmark, Finland, Norway",
28886342,Ng M,"European, NR",NR,"Germany, Netherlands, U.K.",NA
28886342,Ng M,European,NA,NA,
28878392,Shen X,European,NR,U.K.,
28878392,Shen X,European,NR,NA,NA
28878392,Shen X,European,NR,U.K.,
28878392,Shen X,NA,NR,U.K.,
28878392,Shen X,European,NA,U.K.,
28878392,Shen X,NA,NR,U.K.,
28878392,Shen X,European,NR,U.K.,
28878392,Shen X,European,NR,U.K.,NA
28878392,Shen X,European,NR,U.K.,
28871152,Sofer T,African American or Afro-Caribbean,NR,"U.S., Nigeria",
28871152,Sofer T,European,NR,NA,
28871152,Sofer T,Hispanic or Latin American,NR,U.S.,"Central American, Cuban, Dominican, Mexican, Puerto Rican, and South American."
28871152,Sofer T,Hispanic or Latin American,NR,Brazil,admixed Southern Brazilians
28871152,Sofer T,African American or Afro-Caribbean,NR,"U.S., Nigeria",
28871152,Sofer T,European,NR,"U.K., U.S.",
28871152,Sofer T,Hispanic or Latin American,NR,U.S.,"Central American, Cuban, Dominican, Mexican, Puerto Rican, and South American."
28871152,Sofer T,Hispanic or Latin American,NR,Brazil,admixed Southern Brazilians
28871152,Sofer T,European,NR,"U.S., U.K.",NA
28871152,Sofer T,African American or Afro-Caribbean,NR,"U.S., Nigeria",
28871152,Sofer T,Hispanic or Latin American,NR,NA,"Central American, Cuban, Dominican, Mexican, Puerto Rican, and South American."
28871152,Sofer T,Hispanic or Latin American,NR,Brazil,NA
28869801,Takahashi Y,East Asian,NR,NA,
28869801,Takahashi Y,East Asian,NR,Japan,
28871152,Sofer T,Hispanic or Latin American,NR,U.S.,"Central American, Cuban, Dominican, Mexican, Puerto Rican, and South American."
28871152,Sofer T,Hispanic or Latin American,NR,Brazil,admixed Southern Brazilians
28871152,Sofer T,African American or Afro-Caribbean,NR,"U.S., Nigeria",
28871152,Sofer T,European,NA,"U.S., U.K.",
28869591,Kemp JP,European,NR,U.K.,
28869590,Zhao W,South Asian,NA,NA,
28869590,Zhao W,European,NA,"U.S., Finland, Sweden",NA
28869590,NA,NR,NR,NR,
28869590,NA,South Asian,NR,"Canada, Bangladesh, India, Singapore, U.K.",
28869590,Zhao W,European,NR,U.S.,
28869590,Zhao W,NA,NR,NA,
28869801,Takahashi Y,East Asian,NR,Japan,
28869801,Takahashi Y,East Asian,NR,Japan,
28871152,Sofer T,African American or Afro-Caribbean,NR,"U.S., Nigeria",NA
28871152,NA,European,NR,"U.S., U.K.",
28871152,Sofer T,Hispanic or Latin American,NR,U.S.,"Central American, Cuban, Dominican, Mexican, Puerto Rican, and South American."
28871152,Sofer T,Hispanic or Latin American,NR,Brazil,admixed Southern Brazilians
28881265,Sobalska-Kwapis M,European,NR,Poland,
28776340,Son CN,East Asian,NR,Republic of Korea,Korean
28714976,Sims R,European,NR,"U.S., Germany, Netherlands, Iceland, U.K., Italy, Spain","Dutch Caucasian, European American"
28714976,Sims R,European,NR,"Canada, U.S., Austria, Belgium, France, Germany, Netherlands, Finland, Sweden, U.K., Greece, Italy, Spain",European American
29088834,Kimura M,East Asian,NR,Japan,Japanese
29088834,Kimura M,East Asian,NR,Japan,Japanese
28838971,Mercader JM,Hispanic or Latin American,NR,"Mexico, U.S.",Latino
28838971,NA,Hispanic or Latin American,NR,U.S.,Latino
28838971,Mercader JM,Native American,"Mexico, NR",NR,"Pima Indian; Tarahumara, Yaqui, Mayo, Mixteco, N?íhuatl, Otom?¡, Chinanteco, Mixe, Zapoteco, Mazateco, Totonaco, Huasteco, Maya, Kanjobal, Mame, Poptijacalteco, Kaqchikel, Tojolabal, Chontal, Huave"
28839172,Mahlman M,European,NR,"Canada, France, Finland",Caucasian
28839172,NA,European,NR,NA,
28839172,Mahlman M,African unspecified,NR,France,
28835685,NA,NA,NR,Japan,
28835685,NA,East Asian,NR,Japan,
28843344,Lv WQ,NA,NR,NR,White European
28843344,Lv WQ,"South Asian, European",NR,NR,
28843344,Lv WQ,European,NR,NR,NA
28836065,Hellwege JN,African American or Afro-Caribbean,NR,U.S.,
28835685,Yamashiro K,East Asian,NR,Japan,
28835685,Yamashiro K,East Asian,NR,Japan,NA
28835685,Yamashiro K,East Asian,NR,Japan,
28835685,Yamashiro K,East Asian,NR,Japan,
28820441,Veenstra J,NR,NR,NR,
28820441,NA,NR,NA,NR,
28820441,Veenstra J,NR,NR,NR,
28820441,Veenstra J,NR,NR,NR,
28820441,Veenstra J,NR,NR,NR,
28820441,Veenstra J,NR,NA,NR,NA
28820441,Veenstra J,NR,NR,NA,
28820441,Veenstra J,NR,NR,NR,
28820441,Veenstra J,NA,NR,NR,
28828242,Dajani R,"Greater Middle Eastern (Middle Eastern, North African or Persian)",Jordan,Jordan,Chechen; Circassian
28828242,Dajani R,European,NR,NR,
28809852,Liu L,East Asian,NR,China,
28809852,Liu L,East Asian,NR,NA,
28808816,Xu C,East Asian,NR,China,
28806749,NA,European,NR,NR,
28843169,Neumann A,European,NR,NA,
28800603,NA,European,NR,U.S.,
28800628,Salem JE,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,NA,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,Salem JE,European,NR,NA,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,Salem JE,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,Salem JE,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,NA
28800628,Salem JE,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,Salem JE,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,NA,NA
28800628,Salem JE,European,NR,NA,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800603,Arpawong TE,NA,NR,U.S.,
28800603,Arpawong TE,European,NR,NA,
28800603,Arpawong TE,European,NR,NA,
28800628,Salem JE,NA,NR,France,NA
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,Salem JE,European,NA,France,
28800628,Salem JE,NA,NR,France,
28800628,NA,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,NA,
28800628,Salem JE,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,Salem JE,European,NR,France,
28800628,Salem JE,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800628,NA,NA,NR,France,
28800628,NA,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,France,
28800603,Arpawong TE,European,NR,U.K.,
28800603,Arpawong TE,European,NR,U.S.,
28800603,Arpawong TE,European,NR,U.K.,
28800603,Arpawong TE,European,NR,U.S.,
28800603,Arpawong TE,European,NR,U.K.,
28800603,NA,European,NR,U.S.,
28783044,Ware JS,European,NA,U.K.,
28783044,Ware JS,European,NR,U.K.,
28776448,NA,European,NR,NR,
28779025,Alberts R,NA,NR,"Canada, U.S., France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",
28779025,Alberts R,European,NR,"Canada, U.S., France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",
28779025,Alberts R,European,NR,"U.S., Canada, France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Spain, Italy",
28779025,Alberts R,European,NR,"Canada, U.S., France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",
28779025,Alberts R,European,NR,"Canada, U.S., France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",
28779025,NA,European,NR,"Canada, U.S., France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",NA
28779025,Alberts R,European,NR,"Canada, U.S., France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",NA
28779025,Alberts R,European,NR,"U.S., Canada, France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",NA
28779025,Alberts R,European,NR,"Canada, U.S., France, Germany, Netherlands, Poland, Finland, Norway, Sweden, U.K., Greece, Italy, Spain",
28840121,Villalobos-Comparan M,Hispanic or Latin American,Mexico,Mexico,Mexican-Mestizo
28840121,NA,Hispanic or Latin American,Mexico,Mexico,Mexican-Mestizo
28840121,Villalobos-Comparan M,Hispanic or Latin American,Mexico,Mexico,Mexican-Mestizo
28840121,Villalobos-Comparan M,NA,Mexico,Mexico,Mexican-Mestizo
28775256,Kawashima-Kumagai K,East Asian,NR,Japan,
28775256,Kawashima-Kumagai K,East Asian,NR,Japan,
28775256,Kawashima-Kumagai K,Asian unspecified,NR,Singapore,Singaporean
29117387,Conti DV,African American or Afro-Caribbean,NR,"U.S., Barbados",NA
29117387,Conti DV,Sub-Saharan African,NR,Ghana,
29117387,NA,NA,NA,"France, Congo, Guadeloupe, NR",NA
28813576,Persad PJ,European,NR,NR,
28763065,Xia K,NA,NR,NA,
28763065,Xia K,"Asian unspecified, African American or Afro-Caribbean, Native American, Other admixed ancestry",NR,U.S.,
28762467,Wadelius M,European,NA,"France, Germany, Sweden, Spain",
28794112,NA,European,NR,"U.S., Germany, Netherlands, NR",NA
28794112,Christophersen IE,African American or Afro-Caribbean,NA,U.S.,NA
28763065,Xia K,European,NR,U.S.,
28763065,Xia K,"Asian unspecified, African American or Afro-Caribbean, Native American, Other admixed ancestry",NA,U.S.,NA
28870582,Wang XF,European,NR,NR,
28763065,Xia K,NA,NR,U.S.,
28763065,Xia K,"Asian unspecified, African American or Afro-Caribbean, Native American, Other admixed ancestry",NR,U.S.,
28763065,Xia K,"Asian unspecified, African American or Afro-Caribbean, Native American, Other admixed ancestry",NR,U.S.,
28763065,Xia K,European,NR,U.S.,
28794112,Christophersen IE,European,NR,"U.S., Germany, Netherlands, NR",
28794112,Christophersen IE,NA,NR,NA,African American
28813576,NA,European,NR,NR,
28813576,Persad PJ,European,NR,NR,NA
28813576,Persad PJ,European,NR,NR,NA
28813576,Persad PJ,European,NR,NR,NA
28763429,Serie DJ,European,NR,NR,NA
28763429,Serie DJ,European,NR,NR,
28761973,Peng C,NR,NR,NR,
28761973,Peng C,East Asian,NR,NR,NA
28761973,NA,NR,NR,NR,
28761973,Peng C,East Asian,NR,NR,
28763429,Serie DJ,European,NR,NR,
28753643,Yeo A,"European, Asian unspecified, African American or Afro-Caribbean, Greater Middle Eastern (Middle Eastern, North African or Persian), Oceanian, Native American, Other admixed ancestry",NR,"Mexico, Canada, U.S., Australia, Belgium, France, Germany, Netherlands, Brazil, Chile, Colombia, Peru, Argentina, South Africa, China, Hong Kong SAR, Japan, Republic of Korea, India, Pakistan, Philippines, Thailand, Israel, Turkey, Bulgaria, Czech Republic, Hungary, Poland, Romania, Russian Federation, Slovakia, Ukraine, Denmark, Estonia, Norway, Sweden, U.K., Greece, Italy, Spain, Taiwan","East, Japanese, South East Asian, African American and American, American Indian or Alaskan Native, Central and South Asian, Arabic and North African, mixed race, Native Hawaiian or Other Pacific Islander"
28753643,Yeo A,European,NR,NR,
28754176,Wang Z,South Asian,NR,Bangladesh,
28754176,Wang Z,Hispanic or Latin American,NR,Mexico,
28753643,NA,"European, Asian unspecified, African American or Afro-Caribbean, Greater Middle Eastern (Middle Eastern, North African or Persian), Oceanian, Native American, Other, Other admixed ancestry",NA,"Mexico, Canada, U.S., Australia, Belgium, France, Germany, Netherlands, Brazil, Chile, Colombia, Peru, Argentina, South Africa, China, Hong Kong SAR, Japan, Republic of Korea, India, Pakistan, Philippines, Thailand, Israel, Turkey, Bulgaria, Czech Republic, Hungary, Poland, Romania, Russian Federation, Slovakia, Ukraine, Denmark, Estonia, Norway, Sweden, U.K., Greece, Italy, Spain, Taiwan","East, Japanese, South East Asian, African American and American, American Indian or Alaskan Native, Central and South Asian, Arabic and North African, mixed race, Native Hawaiian or Other Pacific Islander"
